chr,midpos,nsites_fly,fst_fly,top_5_fly,nsites_crow,fst_crow,top_5_crow,nsites_will,fst_will,top_5_will,nsites_black,fst_black,top_5_black,nsites_green,fst_green,top_5_green,nsites_blue,fst_blue,top_5_blue,nsites_swain,fst_swain,top_5_swain,nsites_stone,fst_stone,top_5_stone
Chromosome_21,1850001,88308,0.297263,0,71482,0.045612,0,55593,0.018501,0,63998,0.018488,0,1111,0.149466,0,69311,0.025425,0,1152,0.07644541,0,243,0.28219619,0
Chromosome_21,1950001,91255,0.316045,0,81205,0.042485,0,75068,0.018991,0,76840,0.014433,0,2836,0.128474,0,77763,0.02563,0,1204,0.07005771,0,378,0.29422936,0
Chromosome_21,2050001,89472,0.293079,0,75730,0.024197,0,72641,0.022669,0,74895,0.016567,0,2757,0.11077,0,76103,0.030685,0,1706,0.06788876,0,337,0.27162059,0
Chromosome_21,2150001,88531,0.347349,0,78901,0.039791,0,71808,0.018617,0,75186,0.019191,0,2393,0.085229,0,71984,0.028055,0,1383,0.08606333,0,353,0.29900615,0
Chromosome_21,2250001,94680,0.380082,0,86416,0.077323,0,84816,0.0233,0,84816,0.015557,0,1160,0.228704,0,67428,0.027326,0,1421,0.07360278,0,695,0.30423228,0
Chromosome_21,2350001,96941,0.311584,0,79892,0.078935,0,66026,0.029176,0,77382,0.01537,0,756,0.115331,0,44406,0.0263,0,1726,0.07000856,0,669,0.2545731,0
Chromosome_21,2450001,87915,0.299202,0,72764,0.056743,0,63683,0.028003,0,69054,0.017496,0,1171,0.136769,0,43206,0.026708,0,1512,0.07301375,0,509,0.28031379,0
Chromosome_21,2550001,88153,0.301654,0,81709,0.067016,0,76995,0.031335,0,76972,0.016711,0,2004,0.099109,0,65591,0.028067,0,1299,0.07600197,0,392,0.31090486,0
Chromosome_21,2650001,88515,0.320853,0,79518,0.091068,1,73597,0.043119,1,79045,0.016179,0,2001,0.07106,0,65645,0.027338,0,1197,0.07720841,0,677,0.29591175,0
Chromosome_21,2750001,97358,0.292436,0,88789,0.068187,0,86369,0.034215,0,86588,0.020329,0,853,0.078642,0,76907,0.028068,0,1020,0.07577804,0,730,0.31098293,0
Chromosome_21,2850001,87835,0.301351,0,77581,0.059921,0,70555,0.026649,0,74768,0.015123,0,1147,0.182324,0,64349,0.029531,0,1165,0.08109928,0,503,0.30493285,0
Chromosome_21,2950001,89858,0.2718,0,69922,0.089451,1,63997,0.018448,0,70006,0.016587,0,239,0.106968,0,55791,0.028699,0,770,0.07504726,0,484,0.23921818,0
Chromosome_21,3050001,92549,0.312673,0,81341,0.088382,1,79915,0.023568,0,79765,0.016965,0,1341,0.184789,0,50353,0.027844,0,1006,0.07530346,0,779,0.29946155,0
Chromosome_21,3150001,91183,0.297338,0,77873,0.075699,0,76566,0.033939,0,75668,0.014304,0,1615,0.116532,0,55263,0.031179,0,865,0.07132155,0,487,0.31616926,0
Chromosome_21,3250001,92348,0.315587,0,82940,0.064932,0,82990,0.031434,0,80243,0.018542,0,3283,0.206561,0,65667,0.027345,0,857,0.07580411,0,331,0.28308046,0
Chromosome_21,3350001,83241,0.323432,0,71136,0.044867,0,68804,0.036123,0,68737,0.015863,0,2088,0.16857,0,59981,0.029266,0,967,0.07266713,0,545,0.27879258,0
Chromosome_21,3450001,88865,0.373936,0,79747,0.047951,0,78536,0.027201,0,78457,0.017832,0,1397,0.394546,0,69830,0.028171,0,960,0.06989977,0,553,0.30565937,0
Chromosome_21,3550001,88736,0.288205,0,80627,0.041255,0,81771,0.023037,0,76986,0.01595,0,2627,0.25582,0,68881,0.028606,0,1595,0.08130304,0,475,0.33316051,0
Chromosome_21,3650001,94040,0.286163,0,85685,0.040898,0,85872,0.02757,0,85138,0.017952,0,3331,0.227754,0,76883,0.029609,0,1483,0.07923079,0,521,0.29316153,0
Chromosome_21,3750001,93576,0.358543,0,85140,0.049067,0,88226,0.030029,0,85520,0.014726,0,1995,0.241049,0,78829,0.028363,0,1246,0.08242927,0,430,0.38787486,0
Chromosome_21,3850001,81316,0.321922,0,58245,0.045276,0,80283,0.029339,0,78857,0.012738,0,5877,0.19588,0,67246,0.029595,0,1384,0.06716807,0,298,0.28164004,0
Chromosome_21,3950001,91270,0.31136,0,79538,0.047798,0,85507,0.027836,0,84164,0.019295,0,3523,0.369211,0,77604,0.029172,0,1129,0.0692768,0,475,0.30742616,0
Chromosome_21,4050001,91410,0.285805,0,83290,0.044605,0,85415,0.025563,0,85879,0.018678,0,3225,0.322256,0,77355,0.028487,0,1584,0.06533705,0,506,0.31176135,0
Chromosome_21,4150001,89921,0.30407,0,80165,0.041613,0,80350,0.029093,0,80012,0.021438,0,3160,0.43507,0,75396,0.028509,0,1404,0.06607751,0,340,0.29733853,0
Chromosome_21,4250001,89760,0.274364,0,77025,0.039653,0,79058,0.028146,0,79323,0.017612,0,2561,0.193844,0,64010,0.028914,0,1042,0.0643072,0,425,0.31245267,0
Chromosome_21,4350001,80908,0.289815,0,64222,0.040958,0,66341,0.027474,0,68290,0.01823,0,2192,0.10098,0,41700,0.027551,0,721,0.06419552,0,504,0.22704193,0
Chromosome_21,4450001,84934,0.253834,0,71048,0.033239,0,70049,0.024165,0,69279,0.016383,0,1088,0.21482,0,55839,0.028435,0,413,0.06097978,0,269,0.3308821,0
Chromosome_21,4550001,83933,0.284351,0,72137,0.037697,0,71868,0.025838,0,68483,0.01908,0,1520,0.166244,0,54415,0.02657,0,666,0.07280465,0,279,0.33924767,0
Chromosome_21,4650001,88935,0.291208,0,73709,0.032739,0,72662,0.028077,0,71189,0.01699,0,1237,0.28667,0,52231,0.029164,0,477,0.05665726,0,297,0.28910768,0
Chromosome_21,4750001,89512,0.290466,0,67235,0.038732,0,67557,0.028634,0,66054,0.016045,0,1815,0.207683,0,46178,0.027382,0,329,0.07466047,0,353,0.20688846,0
Chromosome_21,4850001,91813,0.279683,0,78966,0.042959,0,79543,0.029173,0,75912,0.017829,0,2419,0.236867,0,60641,0.028876,0,560,0.06335376,0,489,0.28905649,0
Chromosome_21,4950001,93443,0.315917,0,81791,0.045534,0,81128,0.028209,0,81926,0.019018,0,3346,0.634594,1,51343,0.031003,0,782,0.06839934,0,481,0.3256671,0
Chromosome_21,5050001,91160,0.349812,0,85118,0.045279,0,84907,0.027676,0,83568,0.020166,0,1950,0.488156,0,76052,0.032072,0,488,0.07005111,0,492,0.31915323,0
Chromosome_21,5150001,93325,0.33483,0,86898,0.036835,0,85512,0.029479,0,84886,0.018791,0,2231,0.711839,1,78126,0.031427,0,1056,0.07108097,0,373,0.33421429,0
Chromosome_21,5250001,92810,0.331846,0,85030,0.038362,0,85484,0.029841,0,83791,0.016537,0,2609,0.582767,0,74768,0.026611,0,875,0.06222322,0,302,0.35425505,0
Chromosome_21,5350001,97115,0.334189,0,88343,0.049923,0,89902,0.027113,0,89525,0.018282,0,1180,0.702559,1,80456,0.028502,0,925,0.07991606,0,342,0.32251734,0
Chromosome_21,5450001,92878,0.34004,0,84466,0.041466,0,86035,0.026632,0,84640,0.01419,0,1211,0.428017,0,76506,0.028145,0,1139,0.07758716,0,488,0.32873079,0
Chromosome_21,5550001,92084,0.344495,0,78010,0.046515,0,79990,0.028033,0,76741,0.015765,0,1918,0.731281,1,43888,0.026698,0,490,0.0784764,0,441,0.33200496,0
Chromosome_21,5650001,92448,0.31869,0,69265,0.034209,0,67486,0.024694,0,64468,0.017851,0,2523,0.426609,0,18815,0.025396,0,215,0.06697483,0,569,0.23378094,0
Chromosome_21,5750001,84709,0.293607,0,58951,0.036262,0,52377,0.024572,0,50492,0.015661,0,855,0.216983,0,22531,0.026173,0,414,0.05261837,0,382,0.25933851,0
Chromosome_21,5850001,85198,0.265132,0,52629,0.041201,0,48573,0.024594,0,48427,0.015424,0,997,0.154876,0,24845,0.025852,0,374,0.06834793,0,602,0.21079864,0
Chromosome_21,5950001,83162,0.288032,0,50675,0.045928,0,47785,0.026423,0,11026,0.013202,0,614,0.105591,0,20783,0.019678,0,26,0.07588457,0,531,0.20266921,0
Chromosome_21,6050001,61378,0.257077,0,29327,0.031604,0,30374,0.02306,0,598,0.00861,0,778,0.106666,0,22404,0.023283,0,126,0.05343769,0,416,0.14723753,0
Chromosome_21,6150001,36866,0.199549,0,7544,0.037786,0,6773,0.020355,0,866,0.0209,0,NA,NA,NA,2427,0.026606,0,NA,NA,NA,234,0.04315226,0
Chromosome_21,6250001,52776,0.228867,0,13651,0.02503,0,14293,0.018806,0,335,0.02463,0,NA,NA,NA,6822,0.02543,0,74,0.03530519,0,521,0.10578307,0
Chromosome_21,6350001,54919,0.238196,0,18152,0.025984,0,17994,0.017312,0,994,0.016315,0,NA,NA,NA,8775,0.024339,0,NA,NA,NA,412,0.12653513,0
Chromosome_21,6450001,37435,0.217279,0,7889,0.020688,0,NA,NA,NA,296,0.012859,0,NA,NA,NA,NA,NA,NA,29,0.053694,0,120,0.07827935,0
Chromosome_21,6550001,57218,0.236013,0,15568,0.025607,0,33,0.017741,0,1242,0.014871,0,NA,NA,NA,4346,0.028666,0,10,0.27875474,0,389,0.08979439,0
Chromosome_21,6650001,47489,0.25173,0,18747,0.04168,0,NA,NA,NA,396,0.011843,0,NA,NA,NA,10060,0.022458,0,8,0.01930545,0,221,0.14617088,0
Chromosome_21,6750001,62021,0.259064,0,29030,0.054104,0,12601,0.026289,0,859,0.007179,0,764,0.145389,0,14248,0.026716,0,226,0.04308133,0,276,0.18574212,0
Chromosome_21,6850001,70336,0.29329,0,42514,0.045791,0,41100,0.031105,0,27317,0.016952,0,2966,0.122007,0,15858,0.02745,0,35,0.05679004,0,422,0.18421336,0
Chromosome_21,6950001,83000,0.357376,0,67375,0.052205,0,65137,0.030752,0,60788,0.016469,0,3197,0.206447,0,26527,0.025347,0,564,0.07272953,0,377,0.31693206,0
Chromosome_21,7050001,85043,0.325946,0,65806,0.044435,0,61402,0.029861,0,55212,0.017377,0,3459,0.077888,0,44980,0.02735,0,445,0.06601873,0,332,0.45305091,0
Chromosome_21,7150001,90155,0.37046,0,77228,0.040743,0,73294,0.029419,0,63468,0.015837,0,1951,0.163173,0,NA,NA,NA,916,0.06732726,0,217,0.43988689,0
Chromosome_21,7250001,77827,0.370459,0,56431,0.048867,0,46202,0.028632,0,42936,0.020107,0,3117,0.177718,0,NA,NA,NA,483,0.06738774,0,226,0.25024156,0
Chromosome_21,7350001,83508,0.340145,0,63799,0.051333,0,56290,0.030964,0,52416,0.016627,0,2936,0.215355,0,NA,NA,NA,549,0.07838831,0,103,0.29442529,0
Chromosome_21,7450001,88630,0.57471,1,73083,0.066727,0,71041,0.024279,0,67514,0.021332,0,3205,0.298125,0,NA,NA,NA,749,0.07515027,0,145,0.33060751,0
Chromosome_21,7550001,89248,0.59973,1,79035,0.05089,0,78919,0.027747,0,74774,0.017217,0,593,0.456592,0,NA,NA,NA,973,0.07574716,0,158,0.33807119,0
Chromosome_21,7650001,92509,0.402258,0,79906,0.050795,0,77922,0.033238,0,75336,0.016758,0,908,0.622083,1,NA,NA,NA,917,0.07732226,0,108,0.39740697,0
Chromosome_21,7750001,93080,0.527117,1,84593,0.083839,1,80574,0.025713,0,81420,0.017126,0,1648,0.695582,1,NA,NA,NA,1139,0.07878375,0,100,0.35480021,0
Chromosome_21,7850001,92608,0.665643,1,83605,0.066879,0,81120,0.036442,0,81550,0.016236,0,1504,0.397166,0,NA,NA,NA,1418,0.06595459,0,116,0.6300146,1
Chromosome_21,7950001,86943,0.72115,1,78371,0.054199,0,76846,0.0265,0,74625,0.017251,0,1096,0.437232,0,NA,NA,NA,1002,0.07611427,0,166,0.65308861,1
Chromosome_21,8050001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,554,0.08163866,0,201,0.46474984,1
Chromosome_22,50001,77355,0.442114,0,50522,0.045406,0,48850,0.018368,0,56570,0.015408,0,3328,0.59159,0,43535,0.028976,0,836,0.1528264,0,1013,0.04715738,0
Chromosome_22,150001,84149,0.501011,1,70868,0.044786,0,68544,0.023945,0,76518,0.014663,0,1669,0.486544,0,46184,0.02536,0,1336,0.12504747,0,107,0.16913441,0
Chromosome_22,250001,82752,0.524967,1,55723,0.047994,0,62696,0.025583,0,70846,0.015246,0,2128,0.439266,0,27229,0.030007,0,924,0.09005473,0,231,0.23384115,0
Chromosome_22,350001,61542,0.43758,0,35787,0.059608,0,51058,0.023674,0,52233,0.015611,0,1732,0.588919,0,18607,0.025531,0,619,0.0768413,0,138,0.23298257,0
Chromosome_22,450001,87309,0.332007,0,72875,0.05603,0,72959,0.027018,0,72118,0.015746,0,3218,0.406505,0,39335,0.027018,0,1098,0.07341902,0,334,0.23489244,0
Chromosome_22,550001,83397,0.316794,0,67657,0.03162,0,62588,0.023347,0,58072,0.015064,0,2853,0.353762,0,24556,0.025303,0,1037,0.06740915,0,290,0.2419176,0
Chromosome_22,650001,67380,0.262826,0,42701,0.055231,0,40332,0.036385,0,23771,0.016403,0,1272,0.593999,0,4902,0.020705,0,445,0.07465521,0,119,0.28048134,0
Chromosome_22,750001,58243,0.26711,0,28372,0.023905,0,37553,0.004766,0,21923,0.011804,0,1723,0.121381,0,17718,0.016439,0,432,0.07311815,0,705,0.10400319,0
Chromosome_22,850001,77476,0.297405,0,50772,0.048647,0,51087,0.007315,0,38131,0.011413,0,1904,0.1419,0,30347,0.025991,0,456,0.07194763,0,316,0.16837356,0
Chromosome_22,950001,87890,0.250431,0,64535,0.046228,0,70116,0.022696,0,63556,0.016848,0,1829,0.249016,0,29488,0.025708,0,783,0.07143953,0,323,0.27018651,0
Chromosome_22,1050001,73275,0.204474,0,33603,0.0326,0,10061,0.018593,0,37227,0.014096,0,1274,0.080658,0,16735,0.021082,0,223,0.05470364,0,374,0.23222835,0
Chromosome_22,1150001,59498,0.270877,0,24699,0.032875,0,5745,0.017715,0,20950,0.014676,0,980,0.298719,0,9593,0.027298,0,211,0.05860247,0,150,0.20496326,0
Chromosome_22,1250001,77175,0.214893,0,35173,0.029738,0,43115,0.022928,0,421,0.021802,0,144,0.102549,0,360,0.016483,0,338,0.06517892,0,350,0.19824346,0
Chromosome_22,1350001,53861,0.194146,0,20821,0.02432,0,19597,0.021703,0,495,0.010055,0,801,0.116439,0,451,0.030059,0,247,0.0636303,0,179,0.23621824,0
Chromosome_22,1450001,40191,0.185386,0,7092,0.026853,0,13906,0.018678,0,4146,0.014987,0,NA,NA,NA,8712,0.021039,0,94,0.03694125,0,75,0.23271874,0
Chromosome_22,1550001,48141,0.19303,0,9210,0.011311,0,9122,0.019161,0,726,0.012877,0,22,0.004235,0,7505,0.020008,0,31,0.03154435,0,347,0.09773008,0
Chromosome_22,1650001,36318,0.183353,0,12764,0.021353,0,14330,0.019421,0,1338,0.012734,0,NA,NA,NA,8106,0.019768,0,19,0.05247014,0,156,0.13523813,0
Chromosome_22,1750001,81582,0.201043,0,55233,0.039176,0,30393,0.02265,0,20694,0.014575,0,331,0.16267,0,16452,0.02529,0,451,0.05134991,0,276,0.2016634,0
Chromosome_22,1850001,85210,0.199523,0,58867,0.03445,0,40216,0.022616,0,30230,0.016675,0,67,0.015087,0,19542,0.026667,0,662,0.05947977,0,345,0.23648161,0
Chromosome_22,1950001,87337,0.190695,0,63671,0.03124,0,49439,0.023697,0,45425,0.01467,0,328,0.28755,0,21568,0.021721,0,454,0.05606649,0,425,0.25116525,0
Chromosome_22,2050001,77159,0.172333,0,45642,0.030915,0,31495,0.02768,0,29828,0.014981,0,NA,NA,NA,13113,0.023079,0,455,0.06040229,0,216,0.25963049,0
Chromosome_22,2150001,77820,0.194861,0,48558,0.044334,0,25036,0.025841,0,38151,0.01469,0,392,0.134664,0,16131,0.024843,0,411,0.05553727,0,292,0.30600334,0
Chromosome_22,2250001,87399,0.176766,0,60227,0.027019,0,30504,0.023097,0,43983,0.01767,0,256,0.036101,0,13993,0.023494,0,694,0.04491888,0,523,0.24502257,0
Chromosome_22,2350001,85119,0.215533,0,62268,0.036855,0,24938,0.022954,0,36588,0.01656,0,20,0.003718,0,11865,0.02513,0,179,0.07438393,0,359,0.31835304,0
Chromosome_22,2450001,93616,0.186121,0,67007,0.045099,0,39792,0.026549,0,47103,0.017561,0,708,0.145849,0,23286,0.022691,0,552,0.06002094,0,614,0.29807678,0
Chromosome_22,2550001,90468,0.21852,0,59926,0.03656,0,40423,0.02814,0,55466,0.013002,0,415,0.083563,0,15207,0.027578,0,633,0.07048678,0,537,0.32446686,0
Chromosome_22,2650001,88367,0.210275,0,65905,0.032745,0,27803,0.022889,0,55248,0.016101,0,NA,NA,NA,58142,0.031165,0,558,0.07167956,0,444,0.29725897,0
Chromosome_22,2750001,87685,0.219382,0,68000,0.041712,0,52580,0.025901,0,53457,0.017822,0,522,0.047846,0,65266,0.028805,0,253,0.08405938,0,332,0.26114985,0
Chromosome_22,2850001,88896,0.23278,0,77195,0.044369,0,62308,0.025098,0,64915,0.017378,0,444,0.095874,0,70988,0.02907,0,468,0.06901765,0,518,0.27994347,0
Chromosome_22,2950001,91569,0.217737,0,77744,0.042644,0,65017,0.0259,0,57231,0.018694,0,415,0.080599,0,70061,0.026572,0,366,0.07408716,0,607,0.2183885,0
Chromosome_22,3050001,89815,0.192278,0,71822,0.043622,0,52695,0.027653,0,60878,0.016195,0,471,0.166499,0,62778,0.027142,0,411,0.05788571,0,438,0.24503431,0
Chromosome_22,3150001,79391,0.181008,0,45786,0.046317,0,35932,0.023902,0,38297,0.017446,0,NA,NA,NA,38793,0.02456,0,78,0.08275717,0,496,0.20862254,0
Chromosome_22,3250001,63085,0.184371,0,36872,0.044207,0,23814,0.023554,0,22605,0.014973,0,NA,NA,NA,30948,0.02388,0,119,0.06005075,0,160,0.20955742,0
Chromosome_22,3350001,65081,0.162654,0,36113,0.048857,0,21151,0.025166,0,32402,0.016712,0,NA,NA,NA,24095,0.026506,0,95,0.06201685,0,230,0.20807906,0
Chromosome_22,3450001,84427,0.163272,0,50521,0.046668,0,36227,0.022542,0,3110,0.020597,0,183,0.151988,0,34081,0.023534,0,358,0.06996195,0,532,0.17515368,0
Chromosome_22,3550001,67702,0.176282,0,31687,0.036596,0,15754,0.01884,0,403,0.012688,0,NA,NA,NA,21365,0.024398,0,169,0.0279346,0,238,0.16042935,0
Chromosome_22,3650001,59318,0.158306,0,23270,0.023658,0,3487,0.01886,0,1082,0.013164,0,NA,NA,NA,13478,0.020032,0,38,0.02618755,0,554,0.11776122,0
Chromosome_22,3750001,60021,0.162444,0,32183,0.031351,0,19797,0.021952,0,79,0.023204,0,NA,NA,NA,20378,0.023883,0,101,0.05331962,0,428,0.09983064,0
Chromosome_22,3850001,59554,0.17966,0,30125,0.034283,0,20414,0.019099,0,256,0.008387,0,NA,NA,NA,22661,0.020233,0,43,0.10608434,0,181,0.18383374,0
Chromosome_22,3950001,62939,0.164373,0,39908,0.032528,0,33168,0.022463,0,444,0.00998,0,NA,NA,NA,34460,0.022769,0,294,0.04619809,0,300,0.10486107,0
Chromosome_22,4050001,48222,0.150334,0,19604,0.02901,0,15119,0.020283,0,548,0.006716,0,704,0.153298,0,15662,0.023361,0,10,0.06605249,0,423,0.0837297,0
Chromosome_22,4150001,51785,0.144114,0,13737,0.034814,0,3997,0.013553,0,10,0.017197,0,NA,NA,NA,7586,0.021662,0,36,0.02355875,0,177,0.1241591,0
Chromosome_22,4250001,73611,0.168207,0,42547,0.041027,0,28916,0.017277,0,270,0.009466,0,NA,NA,NA,30415,0.022058,0,266,0.05963394,0,497,0.17926252,0
Chromosome_22,4350001,67283,0.1843,0,30847,0.028847,0,26428,0.023208,0,26166,0.012422,0,146,0.092725,0,13478,0.022964,0,208,0.054026,0,392,0.13357574,0
Chromosome_22,4450001,64985,0.156603,0,33966,0.045161,0,25505,0.012863,0,22832,0.016901,0,NA,NA,NA,14105,0.023387,0,81,0.04042448,0,453,0.19527566,0
Chromosome_22,4550001,80502,0.17495,0,42439,0.041196,0,35070,0.021151,0,30944,0.014381,0,NA,NA,NA,19018,0.021111,0,81,0.04435753,0,745,0.19879677,0
Chromosome_22,4650001,80188,0.175364,0,49441,0.041298,0,43860,0.023366,0,48679,0.017249,0,71,0.046819,0,37854,0.027895,0,339,0.02930908,0,546,0.24432401,0
Chromosome_22,4750001,79059,0.202797,0,52413,0.048829,0,47670,0.020402,0,48680,0.016812,0,825,0.097631,0,39725,0.026677,0,341,0.04694568,0,360,0.28421311,0
Chromosome_22,4850001,76952,0.203591,0,55772,0.041953,0,50668,0.021425,0,47299,0.018044,0,1325,0.095526,0,35987,0.023113,0,387,0.04389183,0,298,0.32092804,0
Chromosome_22,4950001,67987,0.216455,0,50603,0.050225,0,54893,0.028559,0,52991,0.017396,0,2231,0.089639,0,30266,0.024956,0,295,0.06798636,0,211,0.33251835,0
Chromosome_22,5050001,68946,0.244143,0,46547,0.049347,0,55963,0.023266,0,56132,0.016473,0,2088,0.141442,0,30567,0.027457,0,363,0.0648731,0,155,0.50184449,1
Chromosome_22,5150001,81777,0.27532,0,64671,0.053629,0,67686,0.034224,0,68860,0.018783,0,3186,0.160707,0,49630,0.024359,0,736,0.07567381,0,118,0.6755961,1
Chromosome_22,5250001,74109,0.34273,0,55483,0.050223,0,57987,0.027818,0,51708,0.016228,0,5178,0.211496,0,32416,0.022773,0,588,0.05822112,0,176,0.69927245,1
Chromosome_22,5350001,69163,0.346939,0,51954,0.047681,0,50702,0.034403,0,51619,0.014872,0,2394,0.10166,0,NA,NA,NA,494,0.06056898,0,307,0.41396959,0
Chromosome_22,5450001,76073,0.437641,0,58067,0.079006,0,57900,0.026937,0,56936,0.018836,0,2208,0.5024,0,NA,NA,NA,804,0.07469039,0,143,0.70051227,1
Chromosome_22,5550001,85046,0.689246,1,77688,0.046552,0,78004,0.013348,0,74086,0.018145,0,5380,0.571602,0,NA,NA,NA,1846,0.070703,0,102,0.74305175,1
Chromosome_22,5650001,90796,0.724185,1,83628,0.054559,0,82245,0.016231,0,78641,0.01728,0,NA,NA,NA,NA,NA,NA,729,0.09111011,0,132,0.82679227,1
Chromosome_22,5750001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,0.10245861,0,16,0.8540968,1
Chromosome_23,50001,84554,0.73173,1,71279,0.030784,0,69359,0.017875,0,75092,0.040468,1,1388,0.426135,0,69706,0.026668,0,1016,0.09576106,0,358,0.07894929,0
Chromosome_23,150001,91045,0.785546,1,80129,0.060861,0,54179,0.024494,0,72613,0.042293,1,1816,0.402074,0,80739,0.028956,0,324,0.12675036,0,57,0.29379565,0
Chromosome_23,250001,89353,0.634037,1,78802,0.072849,0,74808,0.02846,0,78639,0.038985,1,1778,0.086288,0,78903,0.024113,0,438,0.10679283,0,111,0.3461505,0
Chromosome_23,350001,83946,0.534206,1,70601,0.050596,0,67147,0.029321,0,73276,0.022449,0,3858,0.166622,0,72859,0.033323,0,699,0.10655201,0,133,0.25810668,0
Chromosome_23,450001,74067,0.403217,0,62747,0.043477,0,55582,0.025253,0,66066,0.015948,0,2958,0.192905,0,62865,0.025331,0,743,0.09485832,0,181,0.32487201,0
Chromosome_23,550001,81720,0.341909,0,58090,0.033305,0,54087,0.024353,0,63825,0.017224,0,2713,0.201301,0,55328,0.024775,0,564,0.09271308,0,201,0.30385231,0
Chromosome_23,650001,74901,0.240552,0,47209,0.043895,0,32718,0.024869,0,57758,0.018106,0,2380,0.134529,0,39288,0.024996,0,573,0.08519615,0,181,0.25551088,0
Chromosome_23,750001,74691,0.274997,0,46650,0.054177,0,40405,0.024642,0,60622,0.019383,0,1651,0.112109,0,40560,0.023506,0,461,0.08503208,0,113,0.31488887,0
Chromosome_23,850001,76206,0.243338,0,49292,0.044214,0,38654,0.025383,0,60064,0.018392,0,2100,0.069064,0,43582,0.02179,0,906,0.05650186,0,266,0.27020212,0
Chromosome_23,950001,74751,0.221096,0,40222,0.039278,0,14204,0.022321,0,54140,0.016211,0,1073,0.144282,0,40821,0.021939,0,608,0.06099319,0,176,0.31210724,0
Chromosome_23,1050001,72907,0.209066,0,19532,0.037304,0,6766,0.0316,0,47440,0.019586,0,NA,NA,NA,34060,0.02271,0,288,0.07650886,0,128,0.23679073,0
Chromosome_23,1150001,66994,0.209909,0,30777,0.036964,0,16912,0.021844,0,42644,0.01864,0,202,0.217791,0,24548,0.02289,0,415,0.05963817,0,150,0.28508454,0
Chromosome_23,1250001,74988,0.222051,0,42971,0.037772,0,34044,0.024992,0,53825,0.015615,0,130,0.010725,0,31503,0.024831,0,492,0.06873057,0,154,0.26202631,0
Chromosome_23,1350001,67245,0.199211,0,38501,0.029351,0,5481,0.021761,0,50574,0.019929,0,783,0.032752,0,22954,0.022685,0,600,0.05502442,0,246,0.26904883,0
Chromosome_23,1450001,77644,0.205916,0,37148,0.031706,0,1870,0.018397,0,55493,0.015728,0,62,-0.002958,0,25742,0.02189,0,373,0.06626218,0,227,0.23025724,0
Chromosome_23,1550001,81389,0.188196,0,40308,0.020465,0,1919,0.017655,0,49207,0.017113,0,NA,NA,NA,19335,0.019646,0,364,0.05480559,0,280,0.22893389,0
Chromosome_23,1650001,70132,0.174833,0,32861,0.027353,0,15039,0.019885,0,33737,0.016437,0,NA,NA,NA,8744,0.019777,0,106,0.0638921,0,85,0.22347493,0
Chromosome_23,1750001,77878,0.198193,0,47970,0.024779,0,39422,0.025423,0,50200,0.012961,0,882,0.117551,0,32388,0.02237,0,488,0.05028955,0,157,0.26464903,0
Chromosome_23,1850001,64734,0.197217,0,40894,0.028205,0,32403,0.024959,0,41402,0.0162,0,833,0.104106,0,17978,0.023638,0,133,0.06306746,0,160,0.27269273,0
